#5242
21
#inobs
74 263 771 550 192  44   7   4   6  14 114 186 170 110 134  82 457 523 588 647 306
#YEAR RIVER l1 l2 dt dl
2007 2 227 259 394 29.66
2007 2 209 260 391 47.64
2007 2 214 253 393 36.25
2007 2 205 246 391 38.3
2007 2 210 255 391 42.04
2007 2 217 242 393 23.23
2007 2 310 360 390 46.83
2007 2 150 210 391 56.05
2007 2 153 219 389 61.97
2007 2 180 219 369 38.6
2007 2 176 229 367 52.75
2007 2 206 241 366 34.93
2007 2 210 250 367 39.81
2007 2 240 290 393 46.47
2007 2 157 206 366 48.9
2007 2 151 180 394 26.88
2007 2 197 223 394 24.1
2007 2 187 219 392 29.82
2007 2 162 221 389 55.4
2007 2 210 244 366 33.93
2007 2 191 240 396 45.2
2007 2 243 264 367 20.9
2007 2 173 220 366 46.9
2008 2 402 400 372 -1.96
2008 2 380 380 400 0
2008 2 401 399 375 -1.95
2008 2 390 388 371 -1.97
2008 2 410 411 372 0.98
2008 2 314 312 371 -1.97
2008 2 328 338 372 9.82
2008 2 401 405 399 3.66
2008 1 384 370 458 -11.16
2008 2 300 295 370 -4.94
2008 2 374 384 532 6.87
2008 2 303 302 422 -0.87
2008 2 311 315 532 2.75
2008 2 345 347 531 1.38
2008 2 355 363 372 7.85
2008 2 263 295 399 29.29
2008 2 276 284 423 6.91
2008 2 313 325 399 10.98
2008 2 305 304 396 -0.92
2008 2 305 305 395 0
2008 2 310 313 506 2.17
2008 2 299 305 393 5.58
2008 2 300 325 394 23.18
2008 2 308 333 507 18.01
2008 2 321 350 371 28.55
2008 2 331 331 371 0
2008 2 309 324 505 10.85
2008 2 337 330 503 -5.08
2008 2 286 297 400 10.04
2008 2 295 291 396 -3.69
2008 2 348 355 394 6.49
2008 2 265 273 369 7.92
2008 2 274 289 372 14.73
2008 2 290 300 395 9.25
2008 2 230 258 370 27.64
2008 2 275 291 396 14.76
2008 2 395 399 368 3.97
2008 2 250 254 395 3.7
2008 2 230 267 380 35.56
2008 2 317 323 531 4.13
2008 2 250 278 559 18.3
2008 2 269 299 448 24.46
2008 2 249 275 532 17.85
2008 2 283 299 391 14.95
2008 2 254 275 504 15.22
2008 2 263 280 366 16.97
2008 2 287 298 395 10.17
2008 2 229 290 394 56.55
2008 2 271 295 395 22.19
2008 2 241 260 395 17.57
2008 2 273 305 395 29.59
2008 2 248 266 394 16.69
2008 2 280 281 366 1
2008 2 271 287 394 14.83
2008 2 302 302 366 0
2008 2 260 262 400 1.83
2008 2 256 285 395 26.82
2008 2 223 257 372 33.38
2008 2 232 270 532 26.09
2008 2 278 291 505 9.4
2008 2 251 265 371 13.78
2008 2 292 313 371 20.67
2008 2 270 281 420 9.57
2008 2 260 280 532 13.73
2008 2 243 269 371 25.6
2008 2 260 255 395 -4.62
2008 2 260 270 534 6.84
2008 2 271 279 395 7.4
2008 2 220 259 400 35.61
2008 2 248 272 369 23.76
2008 2 261 292 560 20.22
2008 2 278 309 388 29.18
2008 2 279 305 431 22.03
2008 2 206 255 429 41.72
2008 2 315 319 506 2.89
2008 2 256 271 532 10.3
2008 2 200 210 532 6.87
2008 2 321 327 366 5.99
2008 2 230 240 372 9.82
2008 2 262 285 395 21.27
2008 2 229 246 372 16.69
2008 2 295 301 393 5.58
2008 2 256 265 506 6.5
2008 2 302 324 366 21.95
2008 2 258 261 394 2.78
2008 2 297 315 370 17.77
2008 2 261 290 475 22.3
2008 2 285 292 393 6.51
2008 2 241 261 394 18.54
2008 2 299 306 394 6.49
2008 2 318 322 373 3.92
2008 2 330 332 373 1.96
2008 2 335 336 506 0.72
2008 2 255 276 371 20.67
2008 2 256 272 371 15.75
2008 2 246 257 423 9.5
2008 2 262 293 367 30.85
2008 2 254 269 367 14.93
2008 2 300 320 373 19.58
2008 2 272 282 399 9.15
2008 2 301 311 372 9.82
2008 2 344 347 370 2.96
2008 2 341 350 371 8.86
2008 2 225 240 393 13.94
2008 2 299 318 394 17.61
2008 2 301 316 367 14.93
2008 2 256 265 476 6.91
2008 2 249 278 393 26.95
2008 2 270 285 420 13.04
2008 2 218 241 394 21.32
2008 2 250 270 369 19.8
2008 2 256 273 396 15.68
2008 2 227 259 396 29.52
2008 2 235 257 420 19.13
2008 2 240 266 372 25.53
2008 2 311 318 424 6.03
2008 2 325 331 395 5.55
2008 2 300 300 477 0
2008 2 245 265 392 18.64
2008 2 255 288 420 28.7
2008 2 340 360 395 18.49
2008 2 250 275 394 23.18
2008 2 262 276 368 13.9
2008 2 234 259 367 24.88
2008 2 273 292 366 18.96
2008 2 296 315 394 17.61
2008 2 300 300 424 0
2008 2 284 297 393 12.08
2008 2 250 280 559 19.6
2008 2 275 308 396 30.44
2008 2 264 286 394 20.39
2008 2 261 280 396 17.52
2008 2 268 284 394 14.83
2008 2 275 286 394 10.2
2008 2 269 259 393 -9.29
2008 2 286 291 394 4.64
2008 2 295 305 396 9.22
2008 2 245 271 534 17.78
2008 2 300 320 394 18.54
2008 2 322 332 477 7.66
2008 2 246 275 373 28.4
2008 2 292 300 394 7.42
2008 2 239 255 370 15.79
2008 2 285 305 393 18.59
2008 2 275 287 366 11.98
2008 2 323 324 368 0.99
2008 2 290 321 396 28.59
2008 2 256 267 392 10.25
2008 2 255 281 396 23.98
2008 2 264 283 373 18.61
2008 2 251 275 395 22.19
2008 2 230 263 372 32.4
2008 2 260 280 366 19.96
2008 2 219 252 396 30.44
2008 2 187 221 371 33.47
2008 2 243 260 394 15.76
2008 2 305 306 395 0.92
2008 2 274 279 426 4.29
2008 2 236 255 373 18.61
2008 2 255 279 366 23.95
2008 2 243 256 396 11.99
2008 2 252 269 422 14.71
2008 2 221 253 395 29.59
2008 2 223 252 366 28.94
2008 2 250 266 372 15.71
2008 2 244 267 366 22.95
2008 2 230 245 371 14.77
2008 2 233 269 393 33.46
2008 2 226 254 422 24.23
2008 2 331 333 371 1.97
2008 2 275 315 395 36.99
2008 2 315 325 394 9.27
2008 2 276 284 396 7.38
2008 2 309 314 396 4.61
2008 2 332 346 371 13.78
2008 2 234 255 372 20.62
2008 2 310 311 394 0.93
2008 2 256 269 394 12.05
2008 2 284 292 393 7.44
2008 2 230 250 372 19.64
2008 2 256 278 504 15.94
2008 2 295 295 505 0
2008 2 292 316 390 22.48
2008 2 246 267 394 19.47
2008 2 295 326 367 30.85
2008 2 270 272 422 1.73
2008 2 276 305 371 28.55
2008 2 306 335 389 27.23
2008 2 271 297 367 25.88
2008 2 292 296 374 3.91
2008 2 218 234 399 14.65
2008 2 258 266 401 7.29
2008 2 250 281 399 28.38
2008 2 214 234 373 19.58
2008 2 250 300 532 34.33
2008 2 247 267 530 13.78
2008 2 262 268 392 5.59
2008 2 269 281 424 10.34
2008 2 240 268 373 27.42
2008 2 240 259 394 17.61
2008 2 278 286 398 7.34
2008 2 323 324 565 0.65
2008 2 290 325 391 32.7
2008 2 205 249 373 43.09
2008 2 266 293 532 18.54
2008 2 263 278 369 14.85
2008 2 215 231 399 14.65
2008 2 242 260 369 17.82
2008 2 243 259 391 14.95
2008 2 228 255 455 21.67
2008 2 230 243 394 12.05
2008 2 201 232 504 22.47
2008 2 231 251 372 19.64
2008 2 201 254 539 35.92
2008 2 276 287 400 10.04
2008 2 214 248 373 33.29
2008 2 195 215 368 19.85
2008 2 251 273 386 20.82
2008 2 229 255 372 25.53
2008 2 241 300 532 40.51
2008 2 178 201 371 22.64
2008 2 218 267 562 31.85
2008 2 218 242 370 23.69
2008 2 196 211 372 14.73
2008 2 195 252 532 39.13
2008 2 234 256 366 21.95
2008 2 240 260 372 19.64
2008 2 236 275 423 33.68
2008 2 220 265 371 44.3
2008 2 210 256 424 39.63
2008 2 210 241 424 26.7
2008 2 239 268 422 25.1
2008 2 201 229 533 19.19
2008 2 224 254 371 29.54
2008 2 231 260 370 28.63
2008 2 230 241 396 10.15
2008 2 206 228 371 21.66
2008 2 240 264 367 23.89
2008 2 210 239 371 28.55
2008 2 200 227 372 26.51
2008 2 180 228 371 47.26
2008 2 199 222 371 22.64
2008 2 235 254 416 16.68
2008 2 224 286 530 42.73
2008 2 250 281 534 21.2
2008 2 244 248 395 3.7
2008 2 188 232 390 41.21
2008 2 217 263 531 31.64
2008 2 271 285 374 13.67
2008 2 270 273 391 2.8
2008 2 215 259 396 40.58
2008 2 231 261 396 27.67
2008 2 217 257 428 34.14
2008 2 233 261 375 27.27
2008 2 211 240 398 26.61
2008 2 218 267 557 32.13
2008 2 243 251 371 7.88
2008 2 217 236 457 15.19
2008 2 196 216 458 15.95
2008 2 238 257 461 15.05
2008 2 215 256 534 28.04
2008 2 183 218 399 32.04
2008 2 262 289 532 18.54
2008 2 202 243 367 40.8
2008 2 222 249 367 26.87
2008 2 200 212 432 10.15
2008 2 242 273 532 21.28
2008 2 256 300 532 30.21
2008 2 252 281 371 28.55
2008 2 268 288 502 14.55
2008 2 272 285 394 12.05
2008 2 270 272 371 1.97
2008 2 283 312 366 28.94
2008 2 265 280 394 13.91
2008 2 298 325 395 24.97
2008 2 244 255 366 10.98
2008 2 263 281 372 17.67
2008 2 256 260 504 2.9
2008 2 235 247 394 11.12
2008 2 264 284 506 14.44
2008 2 250 274 369 23.76
2008 2 312 312 423 0
2008 2 295 315 392 18.64
2008 2 256 256 395 0
2008 2 265 290 395 23.12
2008 2 247 270 530 15.85
2008 2 222 251 393 26.95
2008 2 218 238 371 19.69
2008 2 225 250 395 23.12
2008 2 236 273 393 34.39
2008 2 277 293 372 15.71
2008 2 215 244 393 26.95
2008 2 215 221 366 5.99
2008 2 234 245 367 10.95
2008 2 302 315 394 12.05
2008 2 272 293 506 15.16
2008 2 215 232 396 15.68
2008 2 276 290 401 12.75
2008 2 240 265 393 23.23
2008 2 282 302 391 18.68
2008 2 227 253 372 25.53
2008 2 170 188 398 16.52
2008 2 225 251 395 24.04
2008 2 234 263 371 28.55
2008 2 237 257 366 19.96
2008 2 202 219 395 15.72
2008 2 235 265 373 29.38
2008 2 285 299 393 13.01
2008 2 265 295 393 27.88
2008 2 285 293 389 7.51
2008 2 257 275 392 16.77
2008 2 265 294 395 26.82
2008 2 260 282 366 21.95
2008 2 250 262 372 11.78
2008 2 310 327 394 15.76
2008 2 256 278 368 21.84
2008 2 281 305 396 22.14
2008 2 206 235 370 28.63
2008 2 229 250 422 18.18
2008 2 195 216 369 20.79
2008 2 193 222 372 28.47
2008 2 206 236 422 25.97
2008 2 219 258 560 25.44
2008 2 217 260 450 34.9
2008 2 226 259 401 30.06
2008 2 204 294 531 61.91
2008 2 182 229 532 32.27
2008 2 193 246 531 36.46
2008 2 220 255 420 30.44
2008 2 199 237 370 37.51
2008 2 210 252 372 41.24
2008 2 216 251 531 24.07
2008 2 240 275 535 23.89
2008 2 201 230 366 28.94
2008 2 206 250 530 30.32
2008 2 247 271 447 19.61
2008 2 245 248 392 2.8
2008 2 199 240 373 40.15
2008 2 190 222 371 31.5
2008 2 195 228 394 30.59
2008 2 210 237 368 26.8
2008 2 260 252 532 -5.49
2008 2 255 286 502 22.56
2008 2 167 198 399 28.38
2008 2 191 222 371 30.52
2008 2 182 226 372 43.2
2008 2 218 267 530 33.77
2008 2 244 289 531 30.95
2008 2 200 238 530 26.19
2008 2 241 266 371 24.61
2008 2 263 298 420 30.44
2008 2 195 255 424 51.69
2008 2 183 216 398 30.28
2008 2 170 231 509 43.77
2008 2 195 245 506 36.09
2008 2 206 232 535 17.75
2008 2 210 247 537 25.17
2008 2 194 246 503 37.76
2008 2 195 268 533 50.02
2008 2 227 276 390 45.89
2008 2 230 260 372 29.46
2008 2 209 266 498 41.81
2008 2 172 256 505 60.75
2008 2 188 225 367 36.82
2008 2 236 258 399 20.14
2008 2 198 235 400 33.79
2008 2 282 292 401 9.11
2008 2 185 223 399 34.79
2008 2 225 252 429 22.99
2008 2 220 279 561 38.41
2008 2 270 294 399 21.97
2008 2 246 292 372 45.17
2008 2 210 242 399 29.29
2008 2 222 240 375 17.53
2008 2 219 250 401 28.24
2008 2 197 252 563 35.68
2008 2 274 295 372 20.62
2008 2 233 252 399 17.39
2008 2 277 298 403 19.03
2008 2 174 240 399 60.42
2008 2 155 220 372 63.82
2008 2 239 247 399 7.32
2008 2 265 286 397 19.32
2008 2 314 319 401 4.55
2008 2 258 280 400 20.09
2008 2 239 265 398 23.86
2008 2 277 296 397 17.48
2008 2 230 246 398 14.68
2008 2 211 229 400 16.44
2008 2 217 239 398 20.19
2008 2 222 250 371 27.57
2008 2 232 252 397 18.4
2008 2 256 265 401 8.2
2008 2 250 269 398 17.44
2008 2 230 261 396 28.59
2008 2 249 252 371 2.95
2008 2 224 255 560 20.22
2008 2 240 272 368 31.76
2008 2 220 247 398 24.78
2008 2 272 293 399 19.22
2008 2 218 255 373 36.23
2008 2 240 263 395 21.27
2008 2 176 222 397 42.32
2008 2 218 237 394 17.61
2008 2 185 240 391 51.38
2008 2 194 220 395 24.04
2008 2 195 225 368 29.78
2008 2 230 240 392 9.32
2008 2 232 245 390 12.17
2008 2 227 260 389 30.99
2008 2 260 294 391 31.76
2008 2 217 249 371 31.5
2008 2 230 256 380 24.99
2008 2 202 272 520 49.17
2008 2 217 243 379 25.06
2008 2 225 253 385 26.56
2008 2 205 238 382 31.55
2008 2 204 225 377 20.35
2008 2 265 308 382 41.11
2008 2 225 261 381 34.51
2008 2 200 220 378 19.33
2008 2 250 285 379 33.73
2008 2 150 183 374 32.23
2008 2 248 265 373 16.65
2008 2 220 243 504 16.67
2008 2 310 306 509 -2.87
2008 2 229 246 422 14.71
2008 2 174 227 423 45.76
2008 2 212 260 533 32.89
2008 2 187 257 422 60.59
2008 2 196 228 371 31.5
2008 2 235 275 422 34.62
2008 2 192 251 372 57.93
2008 2 154 187 373 32.31
2008 2 240 276 373 35.25
2008 2 243 265 376 21.37
2008 2 198 238 373 39.17
2008 2 175 219 369 43.55
2008 2 210 237 373 26.44
2008 2 272 282 371 9.85
2008 2 225 270 372 44.18
2008 2 302 305 371 2.95
2008 2 259 286 373 26.44
2008 2 210 256 506 33.2
2008 2 210 236 507 18.73
2008 2 220 266 372 45.17
2008 2 225 250 374 24.42
2008 2 282 313 372 30.44
2008 2 156 180 368 23.82
2008 2 192 240 370 47.38
2008 2 159 227 533 46.6
2008 2 160 220 534 41.04
2008 2 279 286 371 6.89
2008 2 186 245 371 58.09
2008 2 225 270 371 44.3
2008 2 216 276 532 41.19
2008 2 242 248 370 5.92
2008 2 236 264 369 27.72
2008 2 270 305 504 25.36
2008 2 206 250 375 42.86
2008 2 192 243 370 50.35
2008 2 196 231 370 34.55
2008 2 195 283 532 60.42
2008 2 236 242 376 5.83
2008 2 180 200 374 19.53
2008 2 269 282 372 12.76
2008 2 245 267 374 21.49
2008 2 196 215 372 18.66
2008 2 240 280 374 39.06
2008 2 178 213 372 34.36
2008 2 155 201 369 45.53
2008 2 171 255 532 57.67
2008 2 225 270 503 32.68
2008 2 171 231 505 43.4
2008 2 172 226 534 36.94
2008 2 226 245 367 18.91
2008 2 250 280 368 29.78
2008 2 221 247 371 25.6
2008 2 205 227 369 21.78
2008 2 165 184 371 18.71
2008 2 225 256 371 30.52
2008 2 181 208 372 26.51
2008 2 192 230 535 25.94
2008 2 210 237 535 18.43
2008 2 251 281 369 29.7
2008 2 250 269 371 18.71
2008 2 279 290 369 10.89
2008 2 180 257 505 55.69
2008 2 278 304 370 25.67
2008 2 158 210 369 51.47
2008 2 194 220 366 25.95
2008 2 239 264 368 24.81
2008 2 176 211 366 34.93
2008 2 240 273 368 32.75
2008 2 236 279 416 37.75
2008 2 240 298 532 39.82
2008 2 160 230 533 47.97
2008 2 205 243 504 27.54
2008 2 210 255 504 32.61
2008 2 206 247 370 40.47
2008 2 155 182 505 19.53
2008 2 234 260 371 25.6
2008 2 242 264 371 21.66
2008 2 222 256 371 33.47
2008 2 244 281 503 26.87
2008 2 272 291 373 18.61
2008 2 234 262 371 27.57
2008 2 172 211 370 38.5
2008 2 223 256 531 22.7
2008 2 271 304 370 32.58
2008 2 185 230 372 44.18
2008 2 206 245 367 38.81
2008 2 201 240 530 26.88
2008 2 185 222 503 26.87
2008 2 226 256 369 29.7
2008 2 175 234 367 58.72
2008 2 251 275 371 23.63
2008 2 155 253 532 67.28
2008 2 182 220 504 27.54
2008 2 196 265 531 47.46
2008 2 189 191 370 1.97
2008 2 232 256 369 23.76
2008 2 231 250 366 18.96
2008 2 194 204 369 9.9
2008 2 166 194 369 27.72
2008 2 240 258 369 17.82
2008 2 280 305 369 24.75
2008 2 214 250 370 35.54
2008 2 314 322 369 7.92
2008 2 179 228 370 48.37
2008 2 161 200 369 38.6
2008 2 183 220 369 36.62
2008 2 225 237 396 11.07
2008 2 215 254 372 38.29
2008 2 225 243 396 16.6
2008 2 247 284 394 34.3
2008 2 422 425 394 2.78
2008 2 294 299 504 3.62
2008 2 150 212 371 61.04
2008 2 256 270 394 12.98
2008 2 241 267 395 24.04
2008 2 187 221 395 31.44
2008 2 247 276 393 26.95
2008 2 286 307 503 15.25
2008 2 228 252 367 23.89
2008 2 216 242 367 25.88
2008 2 265 277 366 11.98
2008 2 157 195 457 30.37
2008 2 125 193 450 55.19
2008 2 118 240 450 99.02
2008 2 111 188 450 62.5
2008 2 122 290 449 136.66
2008 2 181 197 392 14.91
2008 2 167 211 392 41
2008 2 157 211 394 50.06
2008 2 164 222 393 53.9
2008 2 163 187 390 22.48
2008 2 205 245 393 37.18
2008 2 202 229 392 25.16
2008 2 150 200 392 46.59
2008 2 177 222 392 41.93
2008 2 226 259 390 30.91
2008 2 202 237 393 32.53
2008 2 255 279 394 22.25
2008 2 182 231 391 45.77
2008 2 195 225 393 27.88
2008 2 155 205 391 46.71
2008 2 248 271 387 21.71
2008 2 156 189 390 30.91
2008 2 158 206 390 44.95
2008 2 179 207 392 26.09
2008 2 223 239 390 14.98
2008 2 154 217 390 59
2008 2 161 226 392 60.56
2008 2 185 210 366 24.95
2008 2 160 184 366 23.95
2008 2 150 195 369 44.54
2008 2 154 196 366 41.91
2008 2 162 212 366 49.9
2008 2 150 190 369 39.59
2008 2 167 188 366 20.96
2008 2 161 209 367 47.77
2008 2 164 207 366 42.91
2008 2 180 215 366 34.93
2008 2 165 224 366 58.88
2008 2 185 204 366 18.96
2008 2 150 220 366 69.86
2008 2 160 189 366 28.94
2009 2 417 421 521 2.8
2009 2 384 378 514 -4.26
2009 2 393 395 422 1.73
2009 2 422 421 371 -0.98
2009 2 380 382 415 1.76
2009 2 353 363 500 7.31
2009 2 412 410 519 -1.41
2009 2 362 361 411 -0.89
2009 2 413 411 518 -1.41
2009 2 369 360 399 -8.24
2009 2 415 413 519 -1.41
2009 2 400 400 448 0
2009 2 365 364 372 -0.98
2009 2 366 364 444 -1.65
2009 2 393 390 513 -2.14
2009 2 389 392 377 2.91
2009 2 412 410 399 -1.83
2009 2 415 409 553 -3.96
2009 2 401 400 410 -0.89
2009 2 417 415 519 -1.41
2009 2 421 422 391 0.93
2009 2 355 351 368 -3.97
2009 2 395 402 397 6.44
2009 2 335 331 398 -3.67
2009 2 378 377 393 -0.93
2009 2 360 352 377 -7.75
2009 2 397 395 416 -1.76
2009 2 382 377 532 -3.43
2009 2 401 391 515 -7.09
2009 2 223 238 413 13.27
2009 2 325 327 377 1.94
2009 2 290 302 424 10.34
2009 2 289 295 367 5.97
2009 2 268 263 371 -4.92
2009 2 268 273 405 4.51
2009 2 251 275 387 22.65
2009 2 238 260 391 20.55
2009 2 286 286 366 0
2009 2 306 309 400 2.74
2009 2 300 330 524 20.91
2009 2 316 318 400 1.83
2009 2 267 272 376 4.86
2009 2 281 289 401 7.29
2009 2 254 263 421 7.81
2009 2 357 370 451 10.53
2009 2 280 327 498 34.47
2009 2 264 271 396 6.46
2009 2 255 271 495 11.81
2009 2 292 292 367 0
2009 2 333 348 499 10.98
2009 2 246 246 425 0
2009 2 230 245 392 13.98
2009 2 240 252 394 11.12
2009 2 235 250 392 13.98
2009 2 316 315 378 -0.97
2009 2 227 305 517 55.11
2009 2 220 234 394 12.98
2009 2 270 280 420 8.7
2009 2 232 247 373 14.69
2009 2 238 260 394 20.39
2009 2 250 265 371 14.77
2009 2 235 254 527 13.17
2009 2 277 275 401 -1.82
2009 2 240 292 524 36.25
2009 2 245 264 420 16.52
2009 2 230 267 495 27.3
2009 2 232 254 391 20.55
2009 2 267 290 411 20.44
2009 2 249 279 389 28.17
2009 2 265 303 528 26.29
2009 2 228 283 525 38.26
2009 2 275 286 394 10.2
2009 2 233 243 391 9.34
2009 2 246 253 392 6.52
2009 2 260 265 369 4.95
2009 2 234 260 373 25.46
2009 2 246 280 499 24.89
2009 2 240 260 372 19.64
2009 2 289 296 368 6.95
2009 2 270 296 550 17.27
2009 2 212 230 391 16.81
2009 2 271 287 391 14.95
2009 2 264 275 371 10.83
2009 2 210 279 498 50.61
2009 2 206 237 387 29.26
2009 2 209 241 392 29.82
2009 2 239 245 422 5.19
2009 2 240 287 525 32.7
2009 2 238 290 556 34.16
2009 2 215 250 554 23.08
2009 2 266 283 393 15.8
2009 2 250 282 529 22.09
2009 2 225 252 423 23.31
2009 2 235 252 400 15.52
2009 2 200 259 552 39.04
2009 2 245 290 524 31.37
2009 2 222 272 498 36.67
2009 2 255 294 525 27.13
2009 2 222 242 526 13.89
2009 2 240 271 417 27.15
2009 2 234 311 497 56.59
2009 2 242 254 392 11.18
2009 2 250 265 393 13.94
2009 2 218 251 523 23.05
2009 2 286 290 390 3.75
2009 2 261 182 395 -73.05
2009 2 252 265 420 11.31
2009 2 245 273 498 20.54
2009 2 243 267 373 23.5
2009 2 253 258 391 4.67
2009 2 238 254 393 14.87
2009 2 264 272 399 7.32
2009 2 265 270 390 4.68
2009 2 257 280 558 15.06
2009 2 251 295 499 32.21
2009 2 231 260 553 19.15
2009 2 265 270 389 4.69
2009 2 280 287 421 6.07
2009 2 282 286 392 3.73
2009 2 280 291 403 9.97
2009 2 268 293 500 18.26
2009 2 215 256 502 29.83
2009 2 286 291 376 4.86
2009 2 184 205 424 18.09
2009 2 243 268 421 21.69
2009 2 243 287 525 30.61
2009 2 200 234 526 23.61
2009 2 282 281 375 -0.97
2009 2 295 295 400 0
2009 2 280 305 392 23.29
2009 2 198 225 529 18.64
2009 2 226 250 524 16.73
2009 2 211 247 397 33.12
2009 2 236 282 497 33.81
2009 2 276 326 525 34.79
2009 2 240 274 525 23.65
2009 2 252 261 401 8.2
2009 2 264 262 371 -1.97
2009 2 238 252 418 12.23
2009 2 234 257 370 22.7
2009 2 254 260 422 5.19
2009 2 188 193 371 4.92
2009 2 287 313 409 23.22
2009 2 190 222 419 27.89
2009 2 218 230 377 11.63
2009 2 263 300 491 27.52
2009 2 252 255 399 2.75
2009 2 325 325 411 0
2009 2 216 240 393 22.31
2009 2 260 274 392 13.04
2009 2 220 240 420 17.39
2009 2 242 265 390 21.54
2009 2 204 251 449 38.23
2009 2 203 292 500 65.01
2009 2 201 239 446 31.12
2009 2 187 262 467 58.66
2009 2 200 248 475 36.91
2009 2 210 269 501 43.01
2009 2 265 278 392 12.11
2009 2 214 263 497 36.01
2009 2 236 254 368 17.87
2009 2 229 265 520 25.29
2009 2 217 260 494 31.79
2009 2 251 280 496 21.36
2009 2 225 266 386 38.8
2009 2 225 292 556 44.01
2009 2 305 314 377 8.72
2009 2 265 300 526 24.3
2009 2 183 219 370 35.54
2009 2 166 240 523 51.68
2009 2 175 201 391 24.29
2009 2 181 215 392 31.68
2009 2 185 243 499 42.45
2009 2 186 271 523 59.36
2009 2 170 216 523 32.13
2009 2 189 248 524 41.13
2009 2 161 199 495 28.04
2009 2 175 244 523 48.19
2009 2 191 257 525 45.92
2009 2 182 243 496 44.92
2009 2 225 236 498 8.07
2009 2 181 215 391 31.76
2009 2 156 185 393 26.95
2009 2 190 232 366 41.91
2009 2 185 237 497 38.22
2009 2 180 225 502 32.74
2009 2 175 218 548 28.66
2009 2 204 295 497 66.88
2009 2 164 216 519 36.6
2009 2 190 261 524 49.49
2009 2 178 255 525 53.57
2009 2 175 214 373 38.19
2009 2 195 244 366 48.9
2009 2 167 242 525 52.18
2009 2 164 225 526 42.36
2009 2 176 244 531 46.77
2009 2 165 205 503 29.05
2009 2 187 250 524 43.91
2009 2 182 236 497 39.69
2009 2 216 297 497 59.53
2009 2 184 246 521 43.47
2009 2 185 260 526 52.08
2009 1 170 186 408 14.32
2009 1 223 250 415 23.76
2009 2 184 214 407 26.92
2009 2 122 226 531 71.54
2009 2 278 280 407 1.79
2009 2 182 212 425 25.78
2009 2 225 228 531 2.06
2009 2 268 277 418 7.86
2009 2 261 276 422 12.98
2009 2 225 246 401 19.13
2009 2 215 238 425 19.77
2009 2 270 280 420 8.7
2009 2 273 296 522 16.09
2009 2 103 204 417 88.47
2009 2 217 279 526 43.05
2009 2 230 244 420 12.18
2009 2 255 281 403 23.56
2009 2 229 250 402 19.08
2009 2 100 221 551 80.21
2009 2 151 190 421 33.84
2009 2 107 210 423 88.94
2009 2 255 282 422 23.37
2009 2 217 230 399 11.9
2009 2 100 173 423 63.03
2009 2 241 262 421 18.22
2009 2 203 248 554 29.67
2009 2 288 318 423 25.9
2009 2 252 277 420 21.74
2009 2 175 214 529 26.93
2009 2 282 300 419 15.69
2009 2 103 183 553 52.84
2009 2 239 265 419 22.66
2009 2 272 275 400 2.74
2009 2 267 287 418 17.48
2009 2 244 250 418 5.24
2009 2 243 266 418 20.1
2009 2 187 212 400 22.83
2009 2 275 300 397 23
2009 2 254 264 419 8.72
2009 2 111 199 419 76.71
2009 2 279 295 419 13.95
2009 2 279 285 420 5.22
2009 2 104 240 554 89.66
2009 2 105 188 418 72.53
2009 2 220 226 399 5.49
2009 2 109 185 421 65.94
2009 2 110 196 420 74.79
2009 2 172 233 554 40.22
2009 2 272 306 422 29.43
2009 2 232 246 420 12.18
2009 2 157 174 399 15.56
2009 2 212 240 524 19.52
2009 2 272 288 547 10.68
2009 2 150 227 526 53.47
2009 2 100 161 525 42.44
2009 2 190 287 525 67.48
2009 2 228 247 417 16.64
2009 2 175 226 526 35.41
2009 2 163 205 398 38.54
2009 2 259 280 419 18.31
2009 2 100 178 551 51.71
2009 2 202 230 414 24.7
2009 2 217 243 399 23.8
2009 2 170 201 398 28.45
2009 2 108 204 547 64.1
2009 2 104 209 523 73.33
2009 2 157 205 395 44.38
2009 2 245 255 399 9.15
2009 2 218 237 412 16.84
2009 2 130 182 416 45.66
2009 2 242 258 408 14.32
2009 2 270 291 414 18.53
2009 2 285 293 415 7.04
2009 2 246 256 392 9.32
2009 2 240 254 407 12.56
2009 2 256 265 410 8.02
2009 2 209 235 413 22.99
2009 2 237 246 413 7.96
2009 2 202 209 408 6.27
2009 2 205 228 408 20.59
2009 2 194 222 404 25.31
2009 2 277 296 407 17.05
2009 2 195 209 387 13.21
2009 2 302 334 409 28.58
2009 2 114 165 409 45.54
2009 2 228 234 384 5.71
2009 2 250 275 408 22.38
2009 2 297 314 402 15.45
2009 2 101 178 407 69.1
2009 2 152 193 409 36.61
2009 2 155 180 381 23.97
2009 2 112 191 400 72.14
2009 2 231 235 396 3.69
2009 2 109 142 533 22.61
2009 2 270 272 386 1.89
2009 2 172 200 505 20.25
2009 2 215 258 527 29.8
2009 2 155 253 525 68.18
2009 2 171 254 501 60.51
2009 2 259 268 372 8.84
2009 2 217 275 528 40.12
2009 2 237 287 504 36.24
2009 2 177 251 505 53.52
2009 2 174 234 525 41.74
2009 2 105 225 528 83.01
2009 2 181 252 527 49.21
2009 2 115 200 393 79
2009 2 102 185 526 57.63
2009 2 158 207 393 45.54
2009 2 100 194 502 68.39
2009 2 194 242 391 44.84
2009 2 167 224 499 41.72
2009 2 202 217 377 14.53
2009 2 166 195 394 26.88
2009 2 104 220 526 80.55
